name,year,injury_type,risk_score,hdc,population,collisions,injuries,collision_rate_per_100k,injury_rate_per_100k,geography
53035091000,2022,Serious Injury,3,No,3609,1,1,27.70850651,27.70850651,Census Tract 2010
53035091000,2022,Serious Injury,3,No,3687,1,1,27.12232167,27.12232167,Census Tract 2010
53035091100,2010,Serious Injury,9,No,4866,1,1,20.55076038,20.55076038,Census Tract 2010
53035091100,2013,Serious Injury,9,No,4907,1,1,20.37905034,20.37905034,Census Tract 2010
53035091100,2013,Traffic Related Deaths,9,No,4907,1,1,20.37905034,20.37905034,Census Tract 2010
53035091100,2014,Serious Injury,9,No,4924,1,3,20.30869212,60.92607636,Census Tract 2010
53035091100,2015,Serious Injury,9,No,4946,1,1,20.21835827,20.21835827,Census Tract 2010
53035091100,2015,Traffic Related Deaths,9,No,4946,1,1,20.21835827,20.21835827,Census Tract 2010
53035091100,2016,Serious Injury,9,No,4991,2,2,40.07212983,40.07212983,Census Tract 2010
53035091100,2017,Serious Injury,9,No,5041,1,1,19.83733386,19.83733386,Census Tract 2010
53035091100,2018,Traffic Related Deaths,9,No,5059,1,1,19.76675232,19.76675232,Census Tract 2010
53035091100,2019,Serious Injury,9,No,5087,1,1,19.65795164,19.65795164,Census Tract 2010
53035091100,2021,Traffic Related Deaths,9,No,5176,1,1,19.31993818,19.31993818,Census Tract 2010
53035091100,2022,Serious Injury,9,No,5195,1,1,19.24927815,19.24927815,Census Tract 2010
53035091201,2010,Serious Injury,24,No,3886,3,4,77.20020587,102.9336078,Census Tract 2010
53035091201,2010,Traffic Related Deaths,24,No,3886,1,1,25.73340196,25.73340196,Census Tract 2010
53035091201,2011,Serious Injury,24,No,3909,4,6,102.3279611,153.4919417,Census Tract 2010
53035091201,2012,Serious Injury,24,No,3884,5,5,128.7332647,128.7332647,Census Tract 2010
53035091201,2012,Traffic Related Deaths,24,No,3884,1,1,25.74665294,25.74665294,Census Tract 2010
53035091201,2014,Traffic Related Deaths,24,No,3995,1,1,25.03128911,25.03128911,Census Tract 2010
53035091201,2017,Serious Injury,24,No,4076,7,7,171.7369971,171.7369971,Census Tract 2010
53035091201,2018,Serious Injury,24,No,4086,1,1,24.47381302,24.47381302,Census Tract 2010
53035091201,2019,Serious Injury,24,No,4177,3,3,71.82188173,71.82188173,Census Tract 2010
53035091201,2020,Serious Injury,24,No,4273,1,1,23.40276153,23.40276153,Census Tract 2010
53035091201,2020,Traffic Related Deaths,24,No,4273,1,1,23.40276153,23.40276153,Census Tract 2010
53035091201,2020,Traffic Related Deaths,24,No,4837,1,1,20.67397147,20.67397147,Census Tract 2010
53035091201,2021,Serious Injury,24,No,4333,2,2,46.15739672,46.15739672,Census Tract 2010
53035091201,2022,Serious Injury,24,No,4363,1,1,22.92000917,22.92000917,Census Tract 2010
53035091201,2022,Serious Injury,24,No,4859,2,2,41.16073266,41.16073266,Census Tract 2010
53035091201,2022,Traffic Related Deaths,24,No,4363,1,1,22.92000917,22.92000917,Census Tract 2010
53035091201,2022,Traffic Related Deaths,24,No,4859,1,1,20.58036633,20.58036633,Census Tract 2010
53035091203,2010,Serious Injury,20,No,7182,2,2,27.84739627,27.84739627,Census Tract 2010
53035091203,2010,Traffic Related Deaths,20,No,7182,1,1,13.92369813,13.92369813,Census Tract 2010
53035091203,2011,Serious Injury,20,No,7214,3,4,41.58580538,55.4477405,Census Tract 2010
53035091203,2012,Serious Injury,20,No,7157,3,3,41.91700433,41.91700433,Census Tract 2010
53035091203,2013,Serious Injury,20,No,7187,1,2,13.91401141,27.82802282,Census Tract 2010
53035091203,2014,Serious Injury,20,No,7208,2,2,27.74694784,27.74694784,Census Tract 2010
53035091203,2015,Serious Injury,20,No,7220,1,1,13.85041551,13.85041551,Census Tract 2010
53035091203,2017,Serious Injury,20,No,7358,1,2,13.59064963,27.18129927,Census Tract 2010
53035091203,2019,Serious Injury,20,No,7480,3,3,40.10695187,40.10695187,Census Tract 2010
53035091203,2021,Serious Injury,20,No,4841,1,1,20.65688907,20.65688907,Census Tract 2010
53035091204,2010,Serious Injury,22,No,3135,2,3,63.79585327,95.6937799,Census Tract 2010
53035091204,2012,Serious Injury,22,No,3138,1,1,31.86743149,31.86743149,Census Tract 2010
53035091204,2014,Serious Injury,22,No,3195,1,1,31.29890454,31.29890454,Census Tract 2010
53035091204,2016,Traffic Related Deaths,22,No,3229,1,1,30.96934035,30.96934035,Census Tract 2010
53035091204,2018,Serious Injury,22,No,3280,2,2,60.97560976,60.97560976,Census Tract 2010
53035091204,2021,Serious Injury,22,No,3214,3,3,93.34163037,93.34163037,Census Tract 2010
53035091204,2022,Serious Injury,22,No,3213,2,2,62.24712107,62.24712107,Census Tract 2010
53035091301,2011,Serious Injury,6,No,4339,1,1,23.04678497,23.04678497,Census Tract 2010
53035091301,2013,Serious Injury,6,No,4302,2,2,46.49000465,46.49000465,Census Tract 2010
53035091301,2014,Serious Injury,6,No,4342,1,1,23.03086135,23.03086135,Census Tract 2010
53035091301,2014,Traffic Related Deaths,6,No,4342,1,1,23.03086135,23.03086135,Census Tract 2010
53035091301,2017,Serious Injury,6,No,4420,1,1,22.62443439,22.62443439,Census Tract 2010
53035091301,2021,Traffic Related Deaths,6,No,4523,1,1,22.10921954,22.10921954,Census Tract 2010
53035091302,2010,Serious Injury,7,No,5609,1,2,17.82848993,35.65697985,Census Tract 2010
53035091302,2011,Serious Injury,7,No,5637,4,4,70.95973035,70.95973035,Census Tract 2010
53035091302,2011,Traffic Related Deaths,7,No,5637,1,1,17.73993259,17.73993259,Census Tract 2010
53035091302,2012,Serious Injury,7,No,5622,1,1,17.78726432,17.78726432,Census Tract 2010
53035091302,2012,Traffic Related Deaths,7,No,5622,1,1,17.78726432,17.78726432,Census Tract 2010
53035091302,2013,Serious Injury,7,No,5684,2,2,35.18648839,35.18648839,Census Tract 2010
53035091302,2014,Serious Injury,7,No,5744,1,1,17.40947075,17.40947075,Census Tract 2010
53035091302,2015,Serious Injury,7,No,5766,1,1,17.34304544,17.34304544,Census Tract 2010
53035091302,2015,Traffic Related Deaths,7,No,5766,1,1,17.34304544,17.34304544,Census Tract 2010
53035091302,2016,Serious Injury,7,No,5838,3,3,51.38746146,51.38746146,Census Tract 2010
53035091302,2017,Serious Injury,7,No,5893,1,1,16.96928559,16.96928559,Census Tract 2010
53035091302,2017,Traffic Related Deaths,7,No,5893,1,1,16.96928559,16.96928559,Census Tract 2010
53035091302,2018,Serious Injury,7,No,5989,2,2,33.39455669,33.39455669,Census Tract 2010
53035091302,2019,Serious Injury,7,No,6078,3,3,49.35834156,49.35834156,Census Tract 2010
53035091302,2019,Traffic Related Deaths,7,No,6078,1,1,16.45278052,16.45278052,Census Tract 2010
53035091302,2020,Serious Injury,7,No,5903,1,1,16.94053871,16.94053871,Census Tract 2010
53035091302,2020,Traffic Related Deaths,7,No,5903,1,1,16.94053871,16.94053871,Census Tract 2010
53035091302,2021,Serious Injury,7,No,4333,1,2,23.07869836,46.15739672,Census Tract 2010
53035091302,2021,Serious Injury,7,No,5890,2,2,33.95585739,33.95585739,Census Tract 2010
53035091302,2022,Serious Injury,7,No,4363,1,1,22.92000917,22.92000917,Census Tract 2010
53035091302,2022,Serious Injury,7,No,5911,2,2,33.83522247,33.83522247,Census Tract 2010
53035091400,2011,Serious Injury,13,No,3107,4,4,128.7415513,128.7415513,Census Tract 2010
53035091400,2012,Serious Injury,13,No,3083,3,3,97.30781706,97.30781706,Census Tract 2010
53035091400,2014,Serious Injury,13,No,3222,1,1,31.03662322,31.03662322,Census Tract 2010
53035091400,2014,Traffic Related Deaths,13,No,3222,1,1,31.03662322,31.03662322,Census Tract 2010
53035091400,2015,Serious Injury,13,No,3251,2,2,61.51953245,61.51953245,Census Tract 2010
53035091400,2017,Serious Injury,13,No,3293,1,1,30.3674461,30.3674461,Census Tract 2010
53035091400,2018,Serious Injury,13,No,3300,2,2,60.60606061,60.60606061,Census Tract 2010
53035091400,2019,Serious Injury,13,No,3329,1,1,30.03905077,30.03905077,Census Tract 2010
53035091400,2019,Traffic Related Deaths,13,No,3329,1,1,30.03905077,30.03905077,Census Tract 2010
53035091400,2020,Serious Injury,13,No,3477,1,1,28.76042565,28.76042565,Census Tract 2010
53035091400,2020,Serious Injury,13,No,4463,1,1,22.40645306,22.40645306,Census Tract 2010
53035091400,2021,Serious Injury,13,No,3479,3,5,86.23167577,143.7194596,Census Tract 2010
53035091400,2022,Serious Injury,13,No,4363,1,1,22.92000917,22.92000917,Census Tract 2010
53035091500,2010,Serious Injury,17,No,3968,2,2,50.40322581,50.40322581,Census Tract 2010
53035091500,2011,Serious Injury,17,No,3932,1,1,25.43234995,25.43234995,Census Tract 2010
53035091500,2012,Serious Injury,17,No,3908,1,1,25.58853634,25.58853634,Census Tract 2010
53035091500,2014,Serious Injury,17,No,4048,3,5,74.11067194,123.5177866,Census Tract 2010
53035091500,2015,Serious Injury,17,No,4088,2,2,48.92367906,48.92367906,Census Tract 2010
53035091500,2015,Traffic Related Deaths,17,No,4088,1,1,24.46183953,24.46183953,Census Tract 2010
53035091500,2016,Serious Injury,17,No,4122,1,1,24.26006793,24.26006793,Census Tract 2010
53035091500,2017,Serious Injury,17,No,4164,1,1,24.01536984,24.01536984,Census Tract 2010
53035091500,2018,Serious Injury,17,No,4225,1,1,23.66863905,23.66863905,Census Tract 2010
53035091500,2019,Serious Injury,17,No,4258,1,1,23.48520432,23.48520432,Census Tract 2010
53035091500,2020,Serious Injury,17,No,4349,1,1,22.99379168,22.99379168,Census Tract 2010
53035091500,2021,Serious Injury,17,No,4428,2,2,45.16711834,45.16711834,Census Tract 2010
53035091500,2022,Serious Injury,17,No,4454,1,1,22.45172878,22.45172878,Census Tract 2010
53035091500,2022,Serious Injury,17,No,5195,1,1,19.24927815,19.24927815,Census Tract 2010
53035091500,2022,Traffic Related Deaths,17,No,4454,1,1,22.45172878,22.45172878,Census Tract 2010
53035091600,2010,Serious Injury,22,No,6356,3,4,47.19949654,62.93266205,Census Tract 2010
53035091600,2011,Serious Injury,22,No,6415,6,6,93.53078722,93.53078722,Census Tract 2010
53035091600,2012,Serious Injury,22,No,6357,1,1,15.73069058,15.73069058,Census Tract 2010
53035091600,2013,Serious Injury,22,No,6377,2,2,31.36270974,31.36270974,Census Tract 2010
53035091600,2014,Serious Injury,22,No,6397,1,1,15.63232765,15.63232765,Census Tract 2010
53035091600,2014,Traffic Related Deaths,22,No,6397,1,1,15.63232765,15.63232765,Census Tract 2010
53035091600,2015,Serious Injury,22,No,6416,1,1,15.58603491,15.58603491,Census Tract 2010
53035091600,2016,Serious Injury,22,No,6469,1,1,15.45833977,15.45833977,Census Tract 2010
53035091600,2017,Serious Injury,22,No,6534,2,2,30.60912152,30.60912152,Census Tract 2010
53035091600,2017,Traffic Related Deaths,22,No,6534,2,2,30.60912152,30.60912152,Census Tract 2010
53035091600,2019,Serious Injury,22,No,6622,2,2,30.20235578,30.20235578,Census Tract 2010
53035091600,2020,Serious Injury,22,No,7327,1,1,13.64815068,13.64815068,Census Tract 2010
53035091600,2021,Serious Injury,22,No,7328,5,5,68.23144105,68.23144105,Census Tract 2010
53035091600,2022,Serious Injury,22,No,7340,3,3,40.8719346,40.8719346,Census Tract 2010
53035091700,2010,Serious Injury,17,No,7944,1,1,12.58811682,12.58811682,Census Tract 2010
53035091700,2013,Serious Injury,17,No,7954,1,1,12.57229067,12.57229067,Census Tract 2010
53035091700,2015,Serious Injury,17,No,7985,1,1,12.52348153,12.52348153,Census Tract 2010
53035091700,2016,Serious Injury,17,No,8054,1,1,12.41619071,12.41619071,Census Tract 2010
53035091700,2019,Traffic Related Deaths,17,No,8235,1,1,12.14329083,12.14329083,Census Tract 2010
53035091700,2020,Serious Injury,17,No,4187,1,1,23.88344877,23.88344877,Census Tract 2010
53035091800,2010,Serious Injury,14,No,2944,1,1,33.9673913,33.9673913,Census Tract 2010
53035091800,2010,Traffic Related Deaths,14,No,2944,1,1,33.9673913,33.9673913,Census Tract 2010
53035091800,2012,Serious Injury,14,No,2946,1,1,33.9443313,33.9443313,Census Tract 2010
53035091800,2015,Serious Injury,14,No,2939,1,1,34.02517863,34.02517863,Census Tract 2010
53035091800,2018,Traffic Related Deaths,14,No,2986,1,1,33.48961822,33.48961822,Census Tract 2010
53035091800,2021,Serious Injury,14,No,3000,2,2,66.66666667,66.66666667,Census Tract 2010
53035091800,2022,Serious Injury,14,No,3019,1,1,33.12355084,33.12355084,Census Tract 2010
53035091900,2011,Traffic Related Deaths,22,No,4177,1,1,23.94062724,23.94062724,Census Tract 2010
53035091900,2014,Serious Injury,22,No,4175,2,2,47.90419162,47.90419162,Census Tract 2010
53035091900,2014,Traffic Related Deaths,22,No,4175,1,1,23.95209581,23.95209581,Census Tract 2010
53035091900,2019,Serious Injury,22,No,4288,1,1,23.32089552,23.32089552,Census Tract 2010
53035091900,2019,Traffic Related Deaths,22,No,4288,1,1,23.32089552,23.32089552,Census Tract 2010
53035092000,2010,Serious Injury,12,No,5683,2,2,35.19267992,35.19267992,Census Tract 2010
53035092000,2010,Traffic Related Deaths,12,No,5683,1,1,17.59633996,17.59633996,Census Tract 2010
53035092000,2011,Serious Injury,12,No,5707,5,6,87.61170492,105.1340459,Census Tract 2010
53035092000,2012,Serious Injury,12,No,5686,1,1,17.58705593,17.58705593,Census Tract 2010
53035092000,2012,Traffic Related Deaths,12,No,5686,2,2,35.17411185,35.17411185,Census Tract 2010
53035092000,2013,Traffic Related Deaths,12,No,5679,1,1,17.60873393,17.60873393,Census Tract 2010
53035092000,2014,Serious Injury,12,No,5680,3,3,52.81690141,52.81690141,Census Tract 2010
53035092000,2015,Serious Injury,12,No,5674,2,2,35.24850194,35.24850194,Census Tract 2010
53035092000,2015,Traffic Related Deaths,12,No,5674,3,5,52.87275291,88.12125485,Census Tract 2010
53035092000,2016,Serious Injury,12,No,5716,2,2,34.98950315,34.98950315,Census Tract 2010
53035092000,2018,Serious Injury,12,No,5841,2,2,34.24071221,34.24071221,Census Tract 2010
53035092000,2018,Traffic Related Deaths,12,No,5841,2,2,34.24071221,34.24071221,Census Tract 2010
53035092000,2019,Serious Injury,12,No,5948,2,2,33.62474781,33.62474781,Census Tract 2010
53035092000,2020,Serious Injury,12,No,5922,1,1,16.8861871,16.8861871,Census Tract 2010
53035092000,2020,Traffic Related Deaths,12,No,5922,1,1,16.8861871,16.8861871,Census Tract 2010
53035092000,2021,Serious Injury,12,No,5955,1,1,16.79261125,16.79261125,Census Tract 2010
53035092000,2022,Serious Injury,12,No,5984,1,2,16.71122995,33.42245989,Census Tract 2010
53035092100,2010,Serious Injury,11,No,6565,7,7,106.6260472,106.6260472,Census Tract 2010
53035092100,2010,Traffic Related Deaths,11,No,6565,4,4,60.92916984,60.92916984,Census Tract 2010
53035092100,2011,Serious Injury,11,No,6868,7,8,101.9219569,116.4822365,Census Tract 2010
53035092100,2011,Traffic Related Deaths,11,No,6868,2,2,29.12055911,29.12055911,Census Tract 2010
53035092100,2012,Serious Injury,11,No,7092,10,12,141.0039481,169.2047377,Census Tract 2010
53035092100,2012,Traffic Related Deaths,11,No,7092,1,1,14.10039481,14.10039481,Census Tract 2010
53035092100,2013,Serious Injury,11,No,7237,5,5,69.08940169,69.08940169,Census Tract 2010
53035092100,2014,Serious Injury,11,No,7487,4,5,53.42593829,66.78242287,Census Tract 2010
53035092100,2014,Traffic Related Deaths,11,No,7487,1,1,13.35648457,13.35648457,Census Tract 2010
53035092100,2015,Serious Injury,11,No,7824,6,6,76.68711656,76.68711656,Census Tract 2010
53035092100,2015,Traffic Related Deaths,11,No,7824,2,2,25.56237219,25.56237219,Census Tract 2010
53035092100,2016,Serious Injury,11,No,8388,5,5,59.60896519,59.60896519,Census Tract 2010
53035092100,2016,Traffic Related Deaths,11,No,8388,4,4,47.68717215,47.68717215,Census Tract 2010
53035092100,2017,Serious Injury,11,No,8725,7,11,80.22922636,126.0744986,Census Tract 2010
53035092100,2018,Serious Injury,11,No,9034,7,7,77.48505645,77.48505645,Census Tract 2010
53035092100,2018,Traffic Related Deaths,11,No,9034,3,3,33.20788134,33.20788134,Census Tract 2010
53035092100,2019,Serious Injury,11,No,9457,6,6,63.44506715,63.44506715,Census Tract 2010
53035092100,2019,Traffic Related Deaths,11,No,9457,2,2,21.14835572,21.14835572,Census Tract 2010
53035092100,2020,Serious Injury,11,No,5070,9,9,177.5147929,177.5147929,Census Tract 2010
53035092100,2020,Serious Injury,11,No,5079,2,3,39.37783028,59.06674542,Census Tract 2010
53035092100,2020,Traffic Related Deaths,11,No,5079,1,1,19.68891514,19.68891514,Census Tract 2010
53035092100,2021,Serious Injury,11,No,5042,2,3,39.66679889,59.50019833,Census Tract 2010
53035092100,2021,Serious Injury,11,No,5236,3,3,57.29564553,57.29564553,Census Tract 2010
53035092100,2021,Traffic Related Deaths,11,No,5042,1,1,19.83339944,19.83339944,Census Tract 2010
53035092100,2022,Serious Injury,11,No,5031,2,2,39.75352813,39.75352813,Census Tract 2010
53035092100,2022,Serious Injury,11,No,5270,6,7,113.8519924,132.8273245,Census Tract 2010
53035092100,2022,Traffic Related Deaths,11,No,5031,1,1,19.87676406,19.87676406,Census Tract 2010
53035092200,2010,Serious Injury,27,No,6804,1,1,14.69723692,14.69723692,Census Tract 2010
53035092200,2011,Serious Injury,27,No,6761,2,2,29.58142287,29.58142287,Census Tract 2010
53035092200,2012,Serious Injury,27,No,6800,1,1,14.70588235,14.70588235,Census Tract 2010
53035092200,2014,Serious Injury,27,No,6640,2,2,30.12048193,30.12048193,Census Tract 2010
53035092200,2015,Serious Injury,27,No,6695,1,1,14.93651979,14.93651979,Census Tract 2010
53035092200,2016,Serious Injury,27,No,6795,2,2,29.43340692,29.43340692,Census Tract 2010
53035092200,2018,Serious Injury,27,No,6880,4,5,58.13953488,72.6744186,Census Tract 2010
53035092200,2019,Serious Injury,27,No,6890,2,2,29.0275762,29.0275762,Census Tract 2010
53035092200,2020,Serious Injury,27,No,7246,2,2,27.60143527,27.60143527,Census Tract 2010
53035092200,2021,Serious Injury,27,No,7440,1,1,13.44086022,13.44086022,Census Tract 2010
53035092200,2022,Serious Injury,27,No,7448,1,1,13.4264232,13.4264232,Census Tract 2010
53035092200,2022,Traffic Related Deaths,27,No,7448,1,1,13.4264232,13.4264232,Census Tract 2010
53035092300,2010,Serious Injury,26,No,6123,1,1,16.33186347,16.33186347,Census Tract 2010
53035092300,2011,Serious Injury,26,No,6132,2,4,32.61578604,65.23157208,Census Tract 2010
53035092300,2014,Serious Injury,26,No,6114,2,2,32.71180896,32.71180896,Census Tract 2010
53035092300,2015,Serious Injury,26,No,6128,2,2,32.63707572,32.63707572,Census Tract 2010
53035092300,2016,Serious Injury,26,No,6166,3,3,48.65390853,48.65390853,Census Tract 2010
53035092300,2017,Serious Injury,26,No,6164,1,2,16.22323167,32.44646334,Census Tract 2010
53035092300,2018,Serious Injury,26,No,6183,2,3,32.34675724,48.52013586,Census Tract 2010
53035092300,2019,Serious Injury,26,No,6244,1,1,16.01537476,16.01537476,Census Tract 2010
53035092300,2020,Serious Injury,26,No,6643,2,3,30.10687942,45.16031913,Census Tract 2010
53035092300,2022,Serious Injury,26,No,6843,1,1,14.61347362,14.61347362,Census Tract 2010
53035092300,2022,Traffic Related Deaths,26,No,6843,1,1,14.61347362,14.61347362,Census Tract 2010
53035092400,2010,Serious Injury,26,Yes,6029,3,4,49.75949577,66.34599436,Census Tract 2010
53035092400,2011,Serious Injury,26,Yes,6062,2,3,32.99241175,49.48861762,Census Tract 2010
53035092400,2012,Serious Injury,26,Yes,6087,1,1,16.42845408,16.42845408,Census Tract 2010
53035092400,2012,Traffic Related Deaths,26,Yes,6087,1,1,16.42845408,16.42845408,Census Tract 2010
53035092400,2013,Serious Injury,26,Yes,6155,1,1,16.2469537,16.2469537,Census Tract 2010
53035092400,2016,Serious Injury,26,Yes,6205,1,1,16.11603546,16.11603546,Census Tract 2010
53035092400,2016,Traffic Related Deaths,26,Yes,6205,1,1,16.11603546,16.11603546,Census Tract 2010
53035092400,2017,Serious Injury,26,Yes,6229,2,2,32.10788249,32.10788249,Census Tract 2010
53035092400,2019,Serious Injury,26,Yes,6268,3,3,47.86215699,47.86215699,Census Tract 2010
53035092400,2020,Serious Injury,26,Yes,6519,1,1,15.33977604,15.33977604,Census Tract 2010
53035092400,2020,Serious Injury,26,Yes,6643,1,1,15.05343971,15.05343971,Census Tract 2010
53035092400,2021,Serious Injury,26,Yes,6512,1,1,15.35626536,15.35626536,Census Tract 2010
53035092400,2021,Serious Injury,26,Yes,6796,1,1,14.71453796,14.71453796,Census Tract 2010
53035092400,2022,Serious Injury,26,Yes,6510,1,1,15.3609831,15.3609831,Census Tract 2010
53035092400,2022,Serious Injury,26,Yes,6843,2,2,29.22694725,29.22694725,Census Tract 2010
53035092500,2011,Traffic Related Deaths,19,No,5618,1,1,17.7999288,17.7999288,Census Tract 2010
53035092500,2012,Serious Injury,19,No,5592,2,2,35.76537911,35.76537911,Census Tract 2010
53035092500,2013,Serious Injury,19,No,5573,2,2,35.88731383,35.88731383,Census Tract 2010
53035092500,2013,Traffic Related Deaths,19,No,5573,1,2,17.94365692,35.88731383,Census Tract 2010
53035092500,2014,Serious Injury,19,No,5585,1,1,17.90510295,17.90510295,Census Tract 2010
53035092500,2016,Serious Injury,19,No,5632,1,1,17.75568182,17.75568182,Census Tract 2010
53035092500,2017,Serious Injury,19,No,5686,1,1,17.58705593,17.58705593,Census Tract 2010
53035092500,2018,Serious Injury,19,No,5754,1,1,17.37921446,17.37921446,Census Tract 2010
53035092500,2019,Serious Injury,19,No,5779,2,2,34.60806368,34.60806368,Census Tract 2010
53035092500,2020,Serious Injury,19,No,6270,1,1,15.94896332,15.94896332,Census Tract 2010
53035092500,2021,Serious Injury,19,No,6286,2,2,31.8167356,31.8167356,Census Tract 2010
53035092500,2021,Serious Injury,19,No,6796,1,1,14.71453796,14.71453796,Census Tract 2010
53035092500,2021,Traffic Related Deaths,19,No,6286,2,2,31.8167356,31.8167356,Census Tract 2010
53035092500,2022,Serious Injury,19,No,6268,1,1,15.95405233,15.95405233,Census Tract 2010
53035092600,2010,Serious Injury,10,No,6035,1,1,16.57000829,16.57000829,Census Tract 2010
53035092600,2011,Traffic Related Deaths,10,No,6082,1,1,16.44195988,16.44195988,Census Tract 2010
53035092600,2012,Serious Injury,10,No,6095,3,3,49.22067268,49.22067268,Census Tract 2010
53035092600,2013,Serious Injury,10,No,6138,1,2,16.29195178,32.58390355,Census Tract 2010
53035092600,2014,Serious Injury,10,No,6176,1,1,16.19170984,16.19170984,Census Tract 2010
53035092600,2014,Traffic Related Deaths,10,No,6176,1,1,16.19170984,16.19170984,Census Tract 2010
53035092600,2015,Serious Injury,10,No,6191,1,1,16.15247941,16.15247941,Census Tract 2010
53035092600,2017,Serious Injury,10,No,6327,1,1,15.80527896,15.80527896,Census Tract 2010
53035092600,2019,Serious Injury,10,No,6427,2,4,31.11871791,62.23743582,Census Tract 2010
53035092600,2020,Serious Injury,10,No,6379,2,2,31.35287663,31.35287663,Census Tract 2010
53035092600,2021,Serious Injury,10,No,6404,3,5,46.84572142,78.07620237,Census Tract 2010
53035092600,2022,Serious Injury,10,No,6431,5,10,77.74840616,155.4968123,Census Tract 2010
53035092701,2010,Serious Injury,6,No,4639,1,1,21.55636991,21.55636991,Census Tract 2010
53035092701,2011,Serious Injury,6,No,4561,1,2,21.92501644,43.85003289,Census Tract 2010
53035092701,2011,Traffic Related Deaths,6,No,4561,1,1,21.92501644,21.92501644,Census Tract 2010
53035092701,2012,Serious Injury,6,No,4567,1,1,21.89621196,21.89621196,Census Tract 2010
53035092701,2013,Serious Injury,6,No,4592,1,1,21.77700348,21.77700348,Census Tract 2010
53035092701,2014,Traffic Related Deaths,6,No,4616,1,1,21.66377816,21.66377816,Census Tract 2010
53035092701,2016,Serious Injury,6,No,4656,2,2,42.95532646,42.95532646,Census Tract 2010
53035092701,2018,Traffic Related Deaths,6,No,4743,1,1,21.0837023,21.0837023,Census Tract 2010
53035092701,2020,Serious Injury,6,No,4799,2,2,41.67534903,41.67534903,Census Tract 2010
53035092701,2021,Serious Injury,6,No,4829,1,1,20.70822116,20.70822116,Census Tract 2010
53035092701,2021,Traffic Related Deaths,6,No,4829,1,1,20.70822116,20.70822116,Census Tract 2010
53035092701,2022,Serious Injury,6,No,4866,3,3,61.65228113,61.65228113,Census Tract 2010
53035092704,2010,Serious Injury,6,No,3215,1,1,31.10419907,31.10419907,Census Tract 2010
53035092704,2012,Serious Injury,6,No,3247,1,1,30.79765938,30.79765938,Census Tract 2010
53035092704,2012,Traffic Related Deaths,6,No,3247,1,1,30.79765938,30.79765938,Census Tract 2010
53035092704,2018,Serious Injury,6,No,3345,1,2,29.89536622,59.79073244,Census Tract 2010
53035092704,2019,Serious Injury,6,No,3387,1,1,29.52465309,29.52465309,Census Tract 2010
53035092704,2019,Traffic Related Deaths,6,No,3387,1,1,29.52465309,29.52465309,Census Tract 2010
53035092704,2020,Serious Injury,6,No,3434,1,1,29.12055911,29.12055911,Census Tract 2010
53035092704,2020,Serious Injury,6,No,4799,1,1,20.83767452,20.83767452,Census Tract 2010
53035092704,2020,Traffic Related Deaths,6,No,4799,1,1,20.83767452,20.83767452,Census Tract 2010
53035092704,2021,Serious Injury,6,No,3438,1,1,29.0866783,29.0866783,Census Tract 2010
53035092704,2022,Serious Injury,6,No,4866,3,3,61.65228113,61.65228113,Census Tract 2010
53035092801,2011,Serious Injury,15,No,4324,2,2,46.25346901,46.25346901,Census Tract 2010
53035092801,2012,Serious Injury,15,No,4300,1,2,23.25581395,46.51162791,Census Tract 2010
53035092801,2013,Serious Injury,15,No,4329,3,3,69.3000693,69.3000693,Census Tract 2010
53035092801,2014,Serious Injury,15,No,4333,1,2,23.07869836,46.15739672,Census Tract 2010
53035092801,2015,Serious Injury,15,No,4317,4,4,92.65693769,92.65693769,Census Tract 2010
53035092801,2016,Serious Injury,15,No,4398,4,4,90.95043201,90.95043201,Census Tract 2010
53035092801,2016,Traffic Related Deaths,15,No,4398,1,1,22.737608,22.737608,Census Tract 2010
53035092801,2018,Serious Injury,15,No,4472,3,3,67.08407871,67.08407871,Census Tract 2010
53035092801,2019,Serious Injury,15,No,4540,6,6,132.1585903,132.1585903,Census Tract 2010
53035092801,2020,Serious Injury,15,No,5070,1,1,19.72386588,19.72386588,Census Tract 2010
53035092801,2020,Serious Injury,15,No,6643,1,1,15.05343971,15.05343971,Census Tract 2010
53035092801,2021,Serious Injury,15,No,4720,3,5,63.55932203,105.9322034,Census Tract 2010
53035092801,2021,Serious Injury,15,No,6512,1,1,15.35626536,15.35626536,Census Tract 2010
53035092801,2021,Serious Injury,15,No,6796,1,1,14.71453796,14.71453796,Census Tract 2010
53035092801,2022,Serious Injury,15,No,5270,2,2,37.95066414,37.95066414,Census Tract 2010
53035092801,2022,Serious Injury,15,No,6843,2,2,29.22694725,29.22694725,Census Tract 2010
53035092801,2022,Traffic Related Deaths,15,No,5270,1,1,18.97533207,18.97533207,Census Tract 2010
53035092802,2010,Serious Injury,8,No,4395,1,1,22.75312856,22.75312856,Census Tract 2010
53035092802,2011,Serious Injury,8,No,4391,1,1,22.77385561,22.77385561,Census Tract 2010
53035092802,2011,Traffic Related Deaths,8,No,4391,1,1,22.77385561,22.77385561,Census Tract 2010
53035092802,2013,Serious Injury,8,No,4399,2,2,45.46487838,45.46487838,Census Tract 2010
53035092802,2013,Traffic Related Deaths,8,No,4399,1,1,22.73243919,22.73243919,Census Tract 2010
53035092802,2014,Serious Injury,8,No,4416,3,3,67.93478261,67.93478261,Census Tract 2010
53035092802,2015,Traffic Related Deaths,8,No,4430,1,1,22.57336343,22.57336343,Census Tract 2010
